מעניין מאוד. ויישמו את החוק במהלך שנת הקורונה כאשר התקיימו לימודים בקפסולות? או רק מעכשיו?,1
סין אומרת כי בפעם הראשונה מזה חודשיים - לא נרשמו הדבקות מקומיות בנגיף הקורונה במהלך היממה האחרונה.,1
רק ג'ין טוניק ומעובט,0
התהום האמיתי אם סמרטוטריץ ובן זביר היו מקימים ממשלה עם הנאשם בפלילים,0
"דם חלק ניכר מאוד מהרוגי הקורונה על הידים שלך, אוכל שוחד בזוי שכמותך. לך.",1
מציף עובדות.  מתמקד כאן באלה שנוחות פחות שם.,0
באינסטגרם תייגו נראלי אחת לא נכונה,0
רק זכרים,0
"   אבל כאשר אדם טובע בים וקובעים שהוא נפטר מקורונה אתה לא מזדעק? אוי לצביעות.  בדיחה פשוט  כמות האנשים שלא באמת מתו מקורונה ונרשמה להם תעודת פטירה כזו הוא גדול מאוד.. מתי השתנתה הפאזה מ""כל דבר זה בטוח קורונה"" לטובת ""מחלות רקע ולא בטוח בכלל.. זה לא אחראי""",2
"מיכל, בעינינו אולי ניצול, בעיני מאמיניו זו סגולה.  מכירה קהלים קטנים יותר שעושים מסיבות הדבקה בנגיף לחסרי ישע שבהם. ועל זה נאמר עולם כמנהגו נוהג.🙁",1
"שילך לו,לאישתו ולילדים שלהם לתרופות",0
במקום שהמפכל הכושל  ישים מפתחות ויעוף אחרי הפרעות שהיו ביהודים הוא מתעסק בחבר כנסת. דמוקרטיה מילא הם הוא לא מבין שהוא פקיד ובן גביר נבחר ציבור. דרך אגב תן גילוי נאות אם יש צייצן אתה מייעץ למשטרה או למפכל ?,0
"ייתכן מאוד שהחיסון יעיל ומוריד תחלואה. זה לא פוסל את זה שהטרללת של השנה האחרונה הייתה חרדה מוגזמת ומיותרת שעשתה, עושה ויש סיכוי שעוד תעשה הרבה הרבה יותר נזק ביותר מישורים משניתן לספור מוירוס שמשוגעים הפכו לדבר הכי חשוב לאנושות.",2
אנשים חולים!,0
מאיה אין לך טיפת כבוד לאדם שעד היום שמר וכיבד כל מילה שאמר המילים שלך צריכות להיות מכוונות לאיש השמאלי ביותר בגוש הימני הלא הוא ביבי,0
חחח... איזה זבל הריקלין הזה.,0
יש קטעים בתנך בהם עם ישראל עשה הרע בעיני האל והוא כביכול ריחם עליהם ונתן להם עוד יותר טוב (ירבעם השני).,0
"המגיפה מאחורינו?  בעוד תשעה ימים, ביום שלישי, 15 ביוני 2021, תבוטל חובת עטיית המסיכות גם בחללים סגורים כולל תחבורה ציבורית חנויות ובתי כנסת.",1
"שימי לב, דרך אגב, להתאמה בין הירידה בסקרים של גדעון סער להתחזקות של כחול לבן. סער וגנץ ישבו על אותו בנק בוחרים. המצביעים של סער אינם אנשים שהצביעו לנתניהו לפני שנה - הם הצביעו לפני שנה לגנץ",0
"בתור מישהי שנמצאת בסיטואציה דומה, הרבה פעמים אני באה לנקות אחרי הבת שלי אומרים לי עזבי, אנחנו הנקה. לפעמים אני גם לא מספיקה כי צריך להרדים אותה או להחליף, חוזרת כבר ניקו.. קיצור זה מאוד תלוי מה קורה. אני הרבה חוזרת לנקות וכבר נקי",0
למה שלא יעשה רישיון לנשק כמו שרן השכל,0
"האמירה ש""חיסון מגן על הסובבים אותך, שלא יכולים להתחסן"" היא אמירה מסוכנת ולא אתית.",2
"מישהו במשרד הבריאות מפחד מהמיילים של פאוצ׳י, ולכך שהציבור הישראלי הרחב ייחשף אליהם. אין הסבר אחר לשתיקתה של התקשורת ומובילי מדיניות הקורונה - מדענים ומומחים שפמפמו את דבריו בכל פלטפורמה וכעת שותקים כדגים וממשיכים במסע תבהלה על וריאנטים.",2
"היועץ הרפואי הראשי לממשלת אנגליה,  אמר אתמול את מה שאמרתי לפני שנה. ""לא יהיו עוד סגרים"". ""נתייחס לזה כמו שפעת"".  ",1
snooki wants smoosh smoosh,0
"איתמר, אוי לי ואבוי לי. בושה וכלימה אופפות אותי יחדיו. מעצם קיומו וקינונו של הספק בקרבך. הלא, אם לא אנו נספק משענת , מי יתן מנוחתם של הנרדפים והנדכאים ?",0
כל כך נכון,0
"הרב קינבסקי. לא יהודי, לא ישראלי , לא בנאדם.  בשביל לשלם על החרדים ולמות עבורם  בצבא הציונים בשמאל טובים ? פיספוס ענק של הקורונה הקשיש הרע הזה",1
"הפורום המסוכן הזה משחיל חוקים ותקנות כתובות. חברי ממשלה סתומים שלא יודעים לכתוב משפט שלם בלי שגיאות, משמשים כשליחים, מלאי גאווה שיש להם משהו כתוב ביד, וככה מתנהלת מדיניות ממשלתית.",0
"כמוך, גם לי אין תשובות אבל יש לי רעיון להתחלה בריאה - לשלח לקיבינימט את כל השדרה הניהולית של המגיפה מאחרון העבדים הנרצעים ועד הנאשם נתניהו",2
"המון דיונים על קניית דירה. אז ככה: המחיר גבוה והמשכורת נמוכה. זה כל הסיפור. אתה חושב אחרת? מזל טוב, אתה פריבילג שלא יודע איך היה פעם.",0
"הסנקציות על סרבני חיסון | במשרד הבריאות מגבשים ""תו ירוק"" למקומות הבילוי והפנאי, אליהם יוכלו להיכנס רק אנשים שהתחסנו או החלימו בלבד. גורמים משפטיים מעריכים: סביר להניח שניתן לאשר רשימה כזו. הדיווח של   #חדשותהערב ",1
אז ככה  תתחסנו/אל תתחסנו - לשקולכם מסכה במקומות סגורים נטילת ידיים לפני האוכל או נגיעה בפנים  אבל:  אל תורידו תו ירוק אל תורידו תו ירוק אל תורידו תו ירוק אל תורידו תו ירוק אל תורידו תו ירוק אל תורידו תו ירוק אל תורידו תו ירוק אל תורידו תו ירוק אל תורידו תו ירוק זה ש ו ח ד!,2
" זאתי הדרך של צה""ל לעודד אנשים להתחסן? כי אם כן, אני לגמרי בעד.",1
"זה ממשיך, מקום 1️⃣ בעולם ‼️   תודה ליאיר גולן ולניצן הורוביץ על החיסונים. תודה לרבין על הסכם השלום עם איחוד האמירויות. תודה לבוגי שסולל לנו את התשתיות להסכם השלום עם סעודיה. תודה לאמיר השכל שהעלה אותנו ארצה. תודה לאיימן עודה שבנה את המדינה. תודה ליזבק שהורידה את מחירי החשמל.",0
תרגיע : 1 חיסונים 2 צבא לעצירת המרד הערבי.  רק שיקולים פוליטיים יש לו,1
"״ייבוא של חרדים״, כבר הפסקנו לדבר אליהם כאילו מדובר בבני אדם. המיפצי מחלות האלה, בטח יביאו איתם זנים חדשים..",2
אתה צודק נאמין לביבי. אתה לא מתבייש?,0
"תחשוב שאלו אותם מנוולים שהיו שותפים לקמפיין הסכנה לילדים מקורונה, כשהתברר, שאף אחד מהילדים המאושפזים במצב קשה, לא אושפז בגלל קורונה",2
"לפחות הגנה יש לו,בלי זה הוא לא מוריד את המסכה השחורה כל המשחק",0
הודעה מ Q. הכל בשליטה!!  נקווה,2
בציוצים האחרונים שלי יש רק חלק. שלא לדבר על המעשים והאמירות חסרות ההתחשבות הסביבתית שלה בשנה האחרונה בקשר לקורונה.,1
אתה רוצה אני לא .,0
אם לא תתחסנו אולי תהיו הדייט הבא שלנו.   רוצו להתחסן כדי שלא ניפגש😎,1
אתה רוצה שנדבר על חיסונים במקום על משפט של ראש ממשלה בשלושה כתבי אישום?? 😂😂 תמשיך לרצות אידיוט,0
ישראל לא צריכה אותם כרגע. הם פשוט ילכו לפח במקום שהפלסטינים יקבלו חיסונים.,1
"אבל סיפרתם לנו שהחיסון בטוח, מוכח ונבדק מספיק ושעם מיליוני מתחסנים ומעקב של כמה חודשים אחרי קבוצת הניסוי, כבר יודעים הכל על ההשפעות האפשריות שלו וניתן לשלול מסוכנות.   אם צצה תופעת לוואי אפשרית לא מוכרת של החיסון רק עכשיו, מה מבטיח לנו שלא תצוץ פתאום תופעה יותר רצינית בעתיד?",2
"אחי יוני ז״ל, גיבור ישראל, נפל לפני 45 שנה. אם היה חי היום, הוא היה בן 75. לו היה חי היום הוא היה מוסיף תרומות רבות למדינת ישראל.   אין יום שאני לא חושב על יוני. אין יום שאני לא זוכר אותו. תודה לכל מי שזוכר אותו איתנו היום.   יהי זכרו ברוך.",0
"כי נניח שבעוד כמה שבועות או חודשים, פתאום נראה נזקים לילדים שקיבלו את החיסון — מה נגיד אז? טוב, לפחות הצלנו אפס ילדים?""  כבר נשמע רלוונטי?  ",2
"עבדת שנה שלמה בקורונה בלי לעשות בדיקות פעמיים בשבוע, דווקא עכשיו כשהרוב הציבור מחוסן הפכת למסוכן?  האם היתה אפשרות להתנגד לביצוע הבדיקות?",2
"יש לך בעיניי, תרומה חשובה לעניין בבחישות שלך והניסיון הבלתי פוסק מצדך להחליש את ראש הממשלה. לך כבר!!!!!",0
זו הדוגמה לכמה חסרי מוח יכולים בני אדם להיות ולא משנה מה מוצאם או השכלתם.,0
"לא נעים לי, אבל אתה כבר מביך",0
מה אם החיסונים מזמן לא דיברו עליהם,1
"דלפ -  אל תתחסנו, ותמותו. הברירה הטבעית בשיאה.",1
"אתה חושב שזה נגרם מחלבון הספייק שנותר בגוף, ולא מהפעלת מערכת החיסון בעקבות מתן החיסון? הרי גם לגבי לונג קוביד ישנם המשערים שהוא נגרם בחלקו בעקבות תגובת המערכת החיסונית (וקשה להתעלם מהדמיון בין לונג קוביד לבין הסמפטומים מהם סובלים מחוסנים - שגם הם פעמים רבות מושהים)",2
"לא בצורה צינית אבל אשמח לדעת מאיפה הנתונים שלך ש 90% מהפוטנציאל תמותה מחוסנים? למיטב ידעתי יש נכון להיום 2 מיליון שחוסנו מנה שנייה ו 3.3 קיבלו את המנה הראשונה. זה לא 90 אחוז, גם אם אני יוצא מנקודת הנחה שאוכלוסיות צעירות פחות פגיעות עדיין אני לא מבין מה זה אומר 90% מהפוטנציאל",1
לא יודע לענות לך תשובה חכמה. מניח שעדיף לקחת מנה שניה אם כבר התחסנת.,1
המסכות ישארו עוד הרבה אחרינו,1
"תגידו,  לומר ״יש מגיפת קורונה ולכן כולם חייבים להתחסן״ (כולל אלו שהסיכון שלהם להיפגע אפסי),  זה לא קצת כמו לומר ״יש מגיפת איידס ולכן כולם חייבים לעשות סקס רק עם קונדום״ כולל מי שנשוי 40 שנה לאות פרטנר, לא בגד, לא בוגד ולא יבגוד?",2
"התקשורת מסיתה נגד הערבים בלוד ונגד כל הערבים בכלל , אתם עקפתם את ביבי בהסתה  להקיא עליכם",0
"לא מוזר בעיניכם שהמדינה היחידה שעושה מחקר רפואי על כל האוכלוסיה שלה, היא המדינה היחידה שמשתמשת בדרכון חיסונים כדי לכפות על כלל האוכלוסיה להתחסן והמדינה (הכמעט) יחידה שסגרה לחלוטין את שדה התעופה שלה לפרק זמן לא מוגדר?",2
חיים אתגר צריך לצאת אחרי מתנגדי חיסונים ולהוכיח להם שכדור הארץ לא שטוח,1
"וירוס בבטן, אותה סיבה שהוא לא משחק",0
בקמפיין הבא המסיכות יורדות,0
"גנץ אתה זבל, תת רמה",0
"הגיע הזמן לעימותים בין כל המתמודדים כולל מירב מיכאלי כמובן בנושא חוץ ,ביטחון , כלכלה , חינוך ובריאות ככה הבוחר יקבל את ההחלטה הטובה",0
"הנה זה: 3 חודשים לאחר תחילת מבצע החיסונים, יש בידינו תשובה מדעית מוסמכת ונטולת כוכביות לשאלת יעילות החיסונים: המחקר של  ו  התפרסם בכתב העת הרפואי  החיסון מונע 94% (87%-98%) מהתחלואה התסמינית, 92% (86%-98%) מהתחלואה הקשה ו85%-100% מהמוות מהנגיף&gt;&gt;&gt;",1
הנה קפץ לך ימין= גזען. כל הכבוד תהנה עם המשותפת באופוזיציה,0
"אלימות גורמת לאילמות, זה מה שקרה כאן",0
חן חן על שיבוצי במפלגת הפיוס🌷,0
אני קורא לאנשים מכחישי קורונה = אני גם חלק מהפסיכוזה הכללית והטמטום הרווח,2
אה,0
ובאמת מה זה שמשנה שבהעברה לעזה נקבל בתמורה את אותה כמות החיסונים מפייזר,1
מכון המחקר של האיחוד האירופאי למניעת מחלות מצא קשר רופף מאד בין עטיית מסיכות ומניעת קוביד19,2
"אדלשטיין חזרה לגולאג!  אנחנו נדאג לזה בסיום הטרלול. לכשייפתחו פרוטוקולי הקורונה, וועדת החקירה הממלכתית שתקום תדאג לכלוא אותך מאלורי סורג ובריח לשארית ימי חייך. אותך, את נתניהו ואת כל מי ששיתף פעולה בהחרבת המדינה. לא נשכח ולא נסלח.",2
"לא מוקדם, מדוייק בטיימינג... עד סוף מאי  מתחילים לחסן אז צריך להכין את הקרקע לבהלה, לחץ, חשש מבידודים....",2
"היה ברור,כוחות חזקים מופעלים עליכם ועליהם.. פשע לחסן ילדים!!!!!!!!!!!!!!!!!!!!!!  תופעות לוואי חמורות שאינן מדווחות לציבור,באדיבות התקשורת המגוייסת . הסכמים מושחרים!",2
"מה היה אם משומר?? זכור לי ניצחון של חיפה ושער של משומר לקראת הסוף,אבל לא זכרתי משהו כל כך דרמתי",0
חחח,0
שוב חוזר הניגון,0
מאוד יפה🌸,0
" גם ""מקורונה/עם קורונה"" זה לא שקר, אגב. מדובר בהגדרה גרועה, שאתה מכיר היטב.",1
ביבי הביא את החיסונים ולא הספיק לגרוס אותם...,1
"משהו לא מסתדר לי כל כך, אם היא חזרה רק לכמה שעות, איך יכול להיות שהיא לא בבידוד במלונית אם לא בבית? ונניח שקיבלה פטור בדרך לא דרך, איך הסכימו לחסן אותה? אני יכול להגיד לך שאני חזרתי מחול לפני שבוע, התחננתי להתחסן בזמן שאני במלונית אבל משרד הבריאות מסרב לחסן ״חשודים בקורונה״",1
"איזה מילים חמות!! היה תענוג לעבוד איתכם. אנשים איכותיים בכנסת, איזה יופי שחזרתם! מאחל לכם מלא הצלחה גם בכנסת הזו, תמשיכו לעשות טוב ולשרת את הציבור באמת!",0
"חבל היית מוותרת על החיסון , חמוצה !",1
" אין עובד טיפול ויראלי? ומתי הוא ניתן? הרי ברפואה הישנה כשהרופא היה אומר ""זה רק וירוס"" היו צוחקים ואומרים שהוא עובר אחרי שבעה ימים ועם טיפול אחרי שבוע (כאילו טיפול ויראלי לא יעיל).",2
עד שמישהו שולח הודעות זה הוירוס הטיפשי הזה,1
" מה אתה חושב יקרה בעוד זמן מה כשיתברר גם למיינסטרים על נזקי הסגר? כל ""העיתונאים"" העלובים האלה יעבדו על כתבות מכמירות לב על האנשים שנפגעו מהסגר. אף אחד מהם לא יעשה חשבון נפש",2
"מי דיבר על מדביק?  דובר על ההחלטה אם לקבל חיסון בקטע של זהירות אישית הקונטקסט היה אשה בהריון שמתה מקורונה, ואתה אמרת שזה מצדיק את כפיית החיסונים, כי אם הייתה מחוסנת לא הייתה מתה מקורונה",1
"לקח את זה רחוק מידי, או שהבחור פשוט קיבל את החיסון השני..",1
"נכון, חצי סוכר🤓",0
תענוג,0
המקור המפורש הראשון הוא מצרי - והמאכל הוא חסר לאום וגבולות? משהו בלוגיקה פה לא מובן לי...,0
"הסיפור עם ועדת החריגים הוא לא על החרדים: הוא סיפור על אפס הפעילות של הח""כים הלא-חרדים עבור הבוחרים שלהם, הבעיות איתם הם מתמודדים וההחלטות הדרקוניות והשערורייתיות בכל הקורונה ובחודש האחרון בפרט. הם ישנים בעמידה, חוסר פעילות מוחלט, ואתם מתלוננים על החרדים",0
סליחה שאני לא מתרשם מצקצוקי הפקה פקה והנה נה נה ממי שרק לפני שניה נתנה את הציטוט ״לגיטימי להטיל ספק בחיסון״. הדבר היחיד שיכול היה למנוע את הטרגדיות של השבועות האחרונים הוא החיסון. כל מי שנתן יד למסגור שגוי לגבי בטיחות החיסון או יעילותו צריך לעשות חשבון נפש עמוק. לכו להתחסן,1
"לא ברור לי איך אתה מקשר בין 2 המקרים. הקורונה, הצלחה עולמית שעוד עתידה להילמד. הלחימה בעזה (על פנים הארץ אין בכלל מה לדבר) קיבעון מחשבתי ללא שינוי מאזן ומציאות אמיתי. דחינו את הלחימה לעוד 4-5 שנים, אולי דבר טוב כשלעצמו אבל וודאי שאינו פתרון מניח את הדעת.",1
"לא חושב שהספיקו לחסן אותו. במידה והיו מחסנים אותו בעשרה ימים האחרונים (מאז שאושר לחסן ילדים) - אני מניח שהיו מפרסמים זאת בתקשורת (ואולי אני תמים). במשך שנה הקורונה השתלטה (Viral interference) ודחקה נגיפים רבים הצידה, אשפוז ילדים היה נמוך מהרגיל. הגיוני שהתמותה תעלה ושנגיפים יחזרו",1
Shabbat Shalom 🔯,0
בתמונה למעלה הנגיף ביום שבת בתמונה למטה הנגיף ביום חול,1
"כיוון שמחוסנים עדיין יכולים להיות נשאים ולהדביק קבוצות חלשות כמו ילדים או חולים, אז מי שלא מתחסן חד משמעית מסכן אחרים",1
"קורונה? אין לימודים. טילים? אין לימודים.  מורים, נא לא לאיים בשביתה יותר.  התרגלנו.",0
בשנת 1964 ביצע הצבא הבריטי ניסוי על השפעתו של LSD בשדה הקרב. התוצאות לפניכם:,0
בחודש ינואר אחד המחלות דמויות שפעת הורגות בישראל 1500 בני אדם יותר מאשר בחודש יולי. 50 ביום. כל חורף וחורף. בדוק נתוני תמותה ותמותה עודפת בשנת  2020 לעומת 2015.,2
אין קשר לחיסון מן הסתם.,2
במדינה מתוקנת וחפצת חיים מחבקי מחבלים לא היו חברי כנסת.,0
"כשמנהיגי העולם המערבי, שבימים כתיקונם לא נוקטים בשום מדיניות רצינית מבלי לבדוק תחילה את תגובת הבוחרים, מצמיחים פתאום עמוד שדרה קולקטיבי וכבר שנה פועלים בעקשנות ובנחישות מצמיתה נגד הלך הרוח הציבורי- אתה יכול לדעת שהסיפור של הקורונה מתוכנן וסגור מראש.",2
" ההבדל היחיד שבג""ץ הכשיר את בשרץ שנקרא הפגנות, שם אין קורונה. הקורונה כשלעצמה יש לה תכונה מיוחדת, היא יודעת להבחין בין הפגנה לחרדים.  שלא ימכרו לנו בלבולי מוח. אם מותר הפגנה אני לא רואה שום פסול בהלוויה. להיפך בהפגנה צועקים, יורקים, נדחפים אחד בשני.. מוסר כפול. צודקת",2
עתידות: שר בכיר בממשלת ישראל,0
זה לכשעצמו שווה כמה חיסונים,1
מלחמת המפרץ הייתה חוויה מסעירה עבורנו כילדים כי שברה שגרה והפסיקה לימודים.  הלחימה הנוכחית הינה חוויה סיוטית לילדים שלנו כי מחזירה לשגרה של הפסקת לימודים.,0
"ספר מומלץ מאוד לכול מהנדס חשמל ! תודה ד""ר גרוגוב על ספר שלך . ",0
שלום ילדים חמודים ושוב אנו בפינתנו מצא את ההבדלים. לפניכם העמוד הראשי של עיתון הארץ מהיום ומיום השבעתה של ממשלת נתניהו. 1. מה ההבדלים? 2. ממה לדעתכם נובעים ההבדלים? 3. האם ביטלתם את המנוי להארץ? 4. האם אתם ילדים חושבים? 5. האם אתם אוהבים דג מלוח?,0
אם לא יעשו פרסומת על המצב עכשיו על הקורונה במדינת ישראל עם השיר תותים של חנן בן ארי  חבל פשוט חבל,1
תראה זה גם טוב,0
כמה קללות ביוונית רצו בסוף?,0
סוף סוף הבנתי מה זו אידיאולוגיה בשקל מימינה...,0
" בעוד שעבור יפנים, לאכילת אצות יש ערך תזונתי רב, לאדם המערבי אכילת אצות לא נותנת ערך מוסף (בניגוד לשיטה הרווחת). זאת כיוון שהערך המוסף נובע מתוצרי הפירוק של האצות ע""י חיידקי המעיים (מיקרוביום) ואלה התפתחו אצלם במשך דורות על גבי דורות באופן שונה מאדר אצל האדם המערבי. *mic drop*",0
" הוא קורא למצביעים שלו מכונת תעמולה משומנת אנשים שכל חטאם היה שהם אנשי ימין אשר חוששים לעתיד המדינה כשהשלטון נמצא בידי השמאל הקיצוני אנשים שכל חטאם היה שהם לא מעורבים כ""כ בפוליטיקה והצביעו לבנט כי חשבו שהוא יהיה מימין לליכוד, לאותם אנשים הוא קורא ""מכונת תעמולה משומנת""  מי זה האיש?",0
קבר אותו במקום. זה ענק. מחליף כל אזעקת שופר.,0
לא,0
"והכנופייה שדוחפת לחסן ילדים הם צדיקי אומות הקורונה, נכון? האלימות המילולית, השימוש בתאורים של גועל כלפי אלו שרוצים להגן על זכותם לגופם, צנזורה בסגנון סין והתעלמות מעובדות - זה בסדר? אתם אנשי כת, כת המדענים שתוקפים כל מי שמעז לערער על הנראטיב של הממשלות וחברות התרופות. אתם הזויים.",2
לכל הביביסטים בפיד: בעוד שבוע-שבועיים נחווה קריסה אמיתית של בתי החולים לא איטליה אבל בהחלט מראות המזכירים ניו יורק.  ההבדל שהפעם הכישלון יירשם על ביבי האיש שפועל אימפולסיבית מרגע הקמת הממשלה ועד החלטה ליציאה מהסגר. דם המתים על הידיים שלו. רק מחל.,1
"זה הקלף היחידי שלהם כרגע , כאילו  שממשלה אחרת לא הייתה דואגת לחיסונים רק הוא.",0
ולך לא נראה מוזר שהפרוטוקולים של קבינט הקורונה נאסרו לפרסום ל30 השנים ״הקרובות״?,2
"מכסת אזרחים שחוזרים. עולים שהם אפילו לא אזרחים נכנסים אבל אזרחים שרוצים לא,סך הכל הגיוני מאד בדיסטופיה הבולשביקית.",0
"מתברר שפלורידה היא יעד ״ירוק״ הכל בזכות ההקפדה של  המושל דה סנטיס על מסכות, סגרים, ריחוק חברתי והיגיינה",1
"ומי שאישר חרום את החיסון זה לא ארגון הבריאות העולמי זה הFDA, וזה מה שהם רושמים במסמך הרשמי שלהם:",1
"היום יום  1  להקמת ממשלת הטרור עם תומכי המחבלים, לא נשכח ולא נסלח, המשפחות השכולות מטרור",0
"    לא ממש ברור לי - מי ציפית שיתנגד? תומכים של משרד הבריאות שחתם על הסכם ניסוי ""חיסון העדר"" עם פייזר בסעיפים מושחרים ל30 שנה? אותו משרד בריאות שמהלך איימים על הלא מחוסנים שולל מהם את זכויותיהם הבסיסיות ,מסיט נגדם עד כדי האשמה ברצח תאורטי בהסתברות של 0.0001% ורודף אחריהם באופן אישי?",2
"נתניהו הוא מנהיג שיכול להרוויח מיליון דולר בשבוע, לחיות חיים נוחים וליהנות מכל הנאות החיים. למרות זאת בחר להקדיש את רוב שנותיו לחיים הציבוריים ולמדינה. נדמה לי שגם רבים ממי שלא תמכו בו ולא הסכימו איתו, סמכו עליו בחירום, במלחמה, במגיפה. צריך גם להגיד תודה. ובהצלחה לממשלה החדשה",0
שוב החיסונים 🥱,2
מה צפון,0
קורונה. מירון. גבעת זאב. אלוהים ממש אוהב את השותפים של ביבי המושחת.,0
תגידו. חוץ מנתניהו. שמואשם שהוא עושה פוליטיקה על הקורונה. ראיתם את סער בנט ליברמן או לפיד קוראים לעם ישראל לצאת להתחסן ? לא. כלומר. מי שעושה פה פוליטיקה על המגפה. זה הם. ולא נתניהו. עוד לא מאוחר לתקן,0
"העיקר שהוא מתראיין בלי מסיכה. כפוי טובה, איפה היית בלי החיסונים??!!",1
הייתי מעבירה להם בתנאי שלא יכפו על מי שלא רוצה כמו שעשו פה,0
היי אני מאיה אני סתומה תעשו רט כי עזבתי טוויטר עולמי עם איזה 2000 עוקבים כי כולם שם אנטישמים זה תשיגו לי עוקבים תודה,0
זה לא בסדר אני מרגישה ערומה בלי מסיכה,1
"  במציאות שכל ראשי המפלגות לא הבינו, וחלקם לא מבינים עד עכשיו, מה שקורה כאן עם המגיפה. אופוזיציה שמוכנה להקריב חיי אדם העיקר להציג את רה""מ כמי שנכשל. אני בזה להם.",1
חיסון שני. שירשור מתגלגל.  רבע שעה אחרי - עדיין כלום. אפילו הזרוע לא כואבת.,1
"תיעוד נוסף והפעם בדמות סרטון מהמאורע המרגש המיוחד וההיסטורי שנערך שלשום במוצאי השבת עת הגיע העיתונאי הבכיר איש התקשורת חזקי ויזל למתחם החיסונים המרכזי של קופ""ח כללית באצטדיון ארנה בירושלים, להתחסן בחיסון ה""קוביד 19"" נגד נגיף הקורונה. יוצאים,מתחסנים ומנצחים.צפיה נעימה מהנה ונהדרת! ",1
שלילית לקורונה למרות היותי באוטו סגור עם עומר סדיס. בשורות טובות לכולם.,1
"הייתי שמחה שמערכת הבריאות תבטל את חובת עטיית המסכה, בוודאי בחוץ. הגיע הזמן. שבוע טוב.",1
"באיזשהו שלב, כנראה מאוחר מידי, יתעורר מישהו במשרד הבריאות והמשפטים ויבין את הנזק העצום, הבלתי נשלט, שנגרם כתוצאה מהפצת שקרים מאורגנים על חיסונים ברשתות החברתיות. השתוללות שזקוקה לטיפול- גם בהסברה, במסירת עובדות, מתן תשובות שקופות, וגם באכיפה כך שלא יהיה ניתן לפזר שקרים מסוכנים.",1
"כן, אני גאה להצביע לבני גנץ !",0
אני בעד. אם זה מה שיכניס אותם לממשלת 61. תמיד אחרי זה ניתן ליישר אותם בפריימריז.  אני לא איש ליכוד ככה שהדעה שלי לא נחשבת.,0
" שבת האחרונה. משחק כדורגל בחיפה. מעל 1000 ילדים / לא מחוסנים (כנראה הרוב הגדול מאד ילדים) נכנסו עם בדיקות מהירות-0 חיוביים! איך יש הצדקה לתו הירוק? ולא קם אפילו ח""כ אחד לרפואה!",1
"כי תפסיקו לקרוא להם ימין , מה להם ולימין בדיוק ? מי ימין גפני , ליצמן ? זה גוש פולין אישיות ולא ימין.",0
"אני רק שאלה. מה עובר במוחו של גבר חסון בן 40 שמחליט לפרסם ברשת את יומן הצינון שלו? ללא ספק הונאת הקורונה הכתירה כמה וכמה נרקסיסטים מושלמים, ועדיין לדווח לאומה שהבוקר היה לך חום 38.2 ואתה אף השתעלת פעמיים, והפרוסה  לא טעימה לך. אני מחכה בקוצר רוח שידווח כאשר יבואו להחליף לו טיטול.",0
"מה שמזכיר לי, דקה אחרי הבחירות, אף אחד לא מדבר על פגישה בדובאי. היה מוכן בכל מחיר לפגישה של שעה בטרמינל, שלח לשם את ראש המוסד, ופתאום זה התאדה.",0
מעניין מה מרקז יגיד עליו 🤔,0
השיחה של פרופסור אש אצל וילנסקי ויעקב ברדוגו ששיכנעה אותי להתחסן. היום בשעה טובה קיבלתי את החיסון הראשון תודה פרופסור אש על הסבר פשוט אך יעיל.,1
איך 5 חיסונים של לפיד הוציאו את המדינה מהקורונה.  רק על הפלא זה מגיע לו לכהן כראש ממשלה.,0
"אני לא הסמכות להציע פתרונות. הסמכות נמצאת בידי המומחים בתחום. המשטר בארץ מציע היסטריה במקום פתרון, זה משרת את המושחת. גם השיווק האגרסיבי  של החיסון הוא אינטרס של המושחת.",2
"אני עוקב ואפילו גרתי שם. זה מאד מטריד. פשוט זה יותר אירוע הדבקה מאשר התפרצות. (זה יכול להידרדר כמובן, אבל זה מה שזה נראה כרגע)",1
היא החולשה שלי קשה לי,0
מה משותף לישראל ולי? תחת אש.,0
למה אי אפשר להגיב בטלגרם שלך?,0
"ממש לא, אין פה שום הקבלה בין שני הדברים, כשהאחת חרדה לחופש שלה היא לא פוגעת בבריאות של השניה היא רק מבקשת לא לכפות עליה להשתתף בניסוי לעומת זאת כשהשניה חרדה לבריאות שלה היא פוגעת בחירות של הראשונה. מי שמתחסן מוגן והציל את עצמו, זהו, כאן זה מסתיים, הוא יכול להפחית חרדה",2
אתה סקופיונר רציני. מפחד לחשוב על מה ולמה ומי עלול לשקוע יחד איתה,0
שר החינוך נותן לעצמו ציון- 90 על תפקודו. הנה משוואה שעולה לי בראש: 0 פתרונות יצירתיים ללימוד בקורונה + 0 בניצול הזדמנות לשדרוג המערכת ×(מאות אלפי ילדים שלא לומדים באמת והרוסים רגשית - אלפי הילדים שבכלל לא יכולים ללמוד מרחוק + ההורים המיואשים שלהם)= 0! גם באותיות- אפס!,1
היום יותר מתמיד ראש הממשלה הבא הוא בנימין חיסונים לכל פועל נתניהו,1
מזה זמן רב אני עוקב אחרי חכ ארבל ואני מאמין שהוא עוד יגיע לגדולות.,0
